Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,10850.0,Escola Municipal Prudente de Moraes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,44253.0,Espaço de Desenvolvimento Infantil Ludmila Máximo Moreira Cardoso,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,44108.0,Espaço de Desenvolvimento Infantil Igor Moraes da Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,10848.0,Escola Municipal Francisco Cabrita,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,44186.0,Espaço de Desenvolvimento Infantil Pintando o Sete,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,46744.0,Espaço de Desenvolvimento Infantil Professora Claudia Pires Contino,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,12000.0,12000.0
2022,16,44463.0,Espaço de Desenvolvimento Infantil Cantora Cesária Évora,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,10815.0,Escola Municipal Dom Aquino Corrêa,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,11722.0,Ciep Lamartine Babo,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,11726.0,Ciep Francisco Cavalcante Pontes de Miranda,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,49158.0,Subgerência de Material e Equipamento-2,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,10880.0,Escola Municipal General Humberto de Souza Mello,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,10855.0,Escola Municipal Jornalista Brito Broca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,44623.0,Espaço de Desenvolvimento Infantil Urbano de Freitas,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,10833.0,Escola Especial Municipal Marly Fróes Peixoto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,11718.0,Escola Municipal Presidente Nereu Ramos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,11725.0,Ciep Clementina de Jesus,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,11464.0,Escola Municipal Floriano Peixoto,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,10810.0,Escola Municipal São Tomás de Aquino,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,10872.0,Escola Municipal Barão Homem de Mello,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,44626.0,Espaço de Desenvolvimento Infantil Dona Marcela,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",12000.0,12000.0
2022,16,11733.0,Ciep Raymundo Ottoni de Castro Maya,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,11727.0,Ciep Claudio Manoel da Costa,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,12000.0,12000.0
2022,16,19401.0,Creche Municipal Doutor Pedro Bloch,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11950.11,11950.11
2022,16,39107.0,Creche Municipal George Savalla Gomes - Palhaço Carequinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11900.0,11900.0
2022,16,10723.0,Gerência de Infraestrutura e Logística,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",11850.0,11850.0
2022,16,18747.0,Creche Municipal Raízes do Salgueiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11805.88,11805.88
2022,16,10865.0,Escola Municipal Mário Faccini,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11790.85,11790.85
2022,16,13626850000141.0,MARIA LUCELENE CARDOZO DE MELO PEREIRA EPP,ELETRODOMESTICOS DE MEDIO E GRANDE PORTE,11759.88,11759.88
2022,16,91090458720.0,GERALDO DO NASCIMENTO SOARES,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA",11759.0,11759.0
2022,16,1823572000133.0,CEC DO CIEP 0817504 ANTONIO EVARISTO DE MORAES,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,11745.0,11745.0
2022,16,1651.0,MULTIRIO - Empresa Municipal de Multimeios Ltda.,REMUNERACAO DE FERIAS AOS FUNCIONARIOS ESTATUTARIOS,11744.04,11744.04
2022,16,15260944798.0,VAGNER FERREIRA LOPES,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",11617.36,11617.36
2022,16,11225.0,Escola Municipal Benjamim Constant,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11600.0,11600.0
2022,16,18702.0,Creche Municipal Jacó Inácio Gomes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11575.55,11575.55
2022,16,10841.0,Escola Municipal Lúcia Miguel Pereira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11507.27,11507.27
2022,16,13828262000190.0,CSX COMERCIAL EIRELI EPP,"MATERIAIS PARA USO ESCOLAR,DIDATICO,CULTURAL, CIVICO E TECNICO",11472.0,11472.0
2022,16,18769.0,Creche Municipal Tia Amália,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11406.61,11406.61
2022,16,3084315000152.0,AGASSI E BASSANELLI ALTERNATIVA ARTES GRAFICAS E EDITORA LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,11370.0,11370.0
2022,16,11341.0,Escola Municipal Roraima,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11360.0,11360.0
2022,16,7361588000158.0,CEC DA EM 04.30.002 TEOTONIO VILELLA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,11340.0,11340.0
2022,16,1190698000118.0,CEC DA E.M. CESAR AUGUSTO SOARES,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,11295.0,11295.0
2022,16,10800.0,Escola Municipal México,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11258.83,11258.83
2022,16,1601.0,Gabinete da Secretaria Municipal de Educação,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11252.8,11252.8
2022,16,44706.0,Gerência de Atividades Administrativas,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11205.35,11205.35
2022,16,19115.0,Escola Municipal Sergio Vieira de Mello,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11161.32,11161.32
2023,16,46700501768.0,LUZANIRA SOARES SCALERCIO,TREINAMENTO DE PESSOAL POR PESSOA FISICA,11031.02,0.0
2023,16,92274633720.0,MARCIA GLORIA DA COSTA LIMA,TREINAMENTO DE PESSOAL POR PESSOA FISICA,11031.02,0.0
2022,16,11393.0,Escola Municipal Maurice Maeterlinck,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11000.0,11000.0
2022,16,46725.0,Espaço de Desenvolvimento Infantil Elflodizio dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11000.0,11000.0
2022,16,46770.0,Escola Municipal Luiz Paulo Horta,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",11000.0,11000.0
2022,16,11648.0,Escola Municipal Renato Leite,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11000.0,11000.0
2022,16,11227.0,Escola Municipal Francisco Benjamin Gallotti,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11000.0,11000.0
2022,16,45239.0,Espaço de Desenvolvimento Infantil Maria Luiza Nobre - Tia Luizinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11000.0,11000.0
2022,16,12003.0,Ciep Francisco Solano Trindade,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11000.0,11000.0
2022,16,44407.0,Escola Municipal André Urani,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",11000.0,11000.0
2022,16,19405.0,Escola Municipal Rinaldo De Lamare,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",11000.0,11000.0
2022,16,44105.0,Espaço de Desenvolvimento Infantil Lily Marinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,11000.0,11000.0
2022,16,11965.0,Escola Municipal Presidente Roosevelt,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11000.0,11000.0
2022,16,10895.0,Escola Municipal Francisco de Paula Brito,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",11000.0,11000.0
2022,16,19114.0,Espaço de Desenvolvimento Infantil Rachel de Queiroz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,11000.0,11000.0
2022,16,20306489000131.0,EFICAZ GESTAO EM SAUDE LTDA,SERVICOS DE MEDICINA E SEGURANCA DO TRABALHO,10984.0,10984.0
2022,16,18753.0,Creche Municipal São Sebastião - Arrelia,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10818.35,10818.35
2022,16,10189253000109.0,A FRUGONI LOCACAO DE MAO DE OBRA LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,10765.44,10765.44
2022,16,2024940000146.0,CONSELHO ESCOLA  COMUNIDADE DA ESCOLA  MUNICIPAL COSTA RICA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,10760.0,10760.0
2022,16,10799.0,Escola Municipal Joaquim Nabuco,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10682.96,10682.96
2022,16,49159.0,Subgerência de Material e Equipamento-1,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10600.0,10600.0
2022,16,5925069000140.0,OBRAS DE ASSISTENCIA SOCIAL ESPERANCA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,10562.5,10562.5
2023,16,1247783000175.0,CEC EM 10.19.031 MAL.PEDRO CAVALCANTI,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,10500.0,10500.0
2022,16,13099169000192.0,EFLEX INDUSTRIA E COMERCIO DE MOVEIS EIRELI EPP,MOVEIS ESCOLARES E DIDATICOS,10440.0,10440.0
2022,16,10887.0,Escola Municipal Presidente João Goulart,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10323.07,10323.07
2022,16,1600.0,Secretaria Municipal de Educação,CONTRATACAO POR TEMPO DETERMINADO,10294.79,10294.79
2022,16,11473.0,Espaço de Desenvolvimento Infantil Dois de Julho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10200.0,10200.0
2022,16,11427.0,Escola Municipal Alexandre de Gusmão,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10190.0,10190.0
2022,16,11699260000113.0,FABIO VIEIRA EIRELI EPP,"MATERIAIS DE VESTUARIO,UNIFORMES,FARDAMENTOS, TECIDOS E AVIAMENTOS",10072.0,10072.0
2022,16,11832.0,Escola Municipal José Lins do Rego,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10059.59,10059.59
2022,16,11078.0,Escola Municipal Edison Carneiro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18780.0,Creche Municipal Vila Kennedy,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41614.0,Creche Municipal Professora Regina Maria da Matta Montezano,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46768.0,Escola Municipal Cívico Militar Carioca,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11814.0,Escola Municipal João Kopke,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11817.0,Escola Municipal Tobias Barreto,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11769.0,Escola Municipal Deborah Mendes de Moraes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11785.0,Escola Municipal Maria de Jesus Oliveira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10824.0,Escola Municipal Georg Pfisterer,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11767.0,Escola Municipal Euclides Roxo,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,51629.0,Escola de Formação Paulo Freire,TAXI.RIO - USO CORPORATIVO,10000.0,10000.0
2022,16,39769.0,Creche Municipal Papa João Paulo II,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11077.0,Escola Municipal Wolf Klabin,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11818.0,Escola Municipal Brigadeiro Faria Lima,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11820.0,Escola Municipal Londres,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,41786.0,Creche Municipal Maria da Conceição Silveira de Carvalho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11766.0,Escola Municipal Ana Neri,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17898.0,Creche Municipal José Goulart,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46755.0,Espaço de Desenvolvimento Infantil Mariza Alves Pimenta,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46754.0,Espaço de Desenvolvimento Infantil Medalhista Paralímpico Daniel Martins,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46770.0,Escola Municipal Luiz Paulo Horta,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,48712.0,Gerência de Formação de Anos Finais e EJA II,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11812.0,Escola Municipal República de El Salvador,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18777.0,Creche Municipal Tia Tereza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,40093.0,Creche Municipal Joseph Barbera,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,50549.0,Centro de Educação de Jovens e Adultos CEJA Acari,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,40095.0,Creche Municipal Arara Azul,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,52104.0,Coordenadoria de Contratos e Parcerias,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11801.0,Escola Especial Municipal Doutor Ulisses Pernambucano,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11085.0,Escola Municipal Ayrton Senna da Silva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11273.0,Escola Municipal Edmundo Lins,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11804.0,Escola Municipal Engenheiro Roberto Magno de Carvalho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11084.0,Escola Municipal Prefeito Juarez Antunes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11270.0,Escola Municipal Walt Disney,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,49172.0,Creche Municipal Elizabeth Tavares de Souza - Betinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10831.0,Escola Municipal Camilo Castelo Branco,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,40091.0,Escola Municipal Claudio Besserman Vianna,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11268.0,Escola Municipal Professor Carneiro Ribeiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11289.0,Ciep Maestro Francisco Mignone,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,17904.0,Creche Municipal Sempre Vida Elza Rabelo de Andrade,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10813.0,Escola Municipal Doutor Cocio Barcellos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11792.0,Escola Municipal Lins de Vasconcelos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11081.0,Escola Municipal Coronel José Gomes Moreira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10947.0,Escola Municipal Itália,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11848.0,Escola Municipal José Eduardo de Macedo Soares,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11824.0,Escola Municipal Hélio Smidt,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11953.0,Escola Municipal Alvaro Alvim,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44763.0,Espaço de Desenvolvimento Infantil Leila Diniz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44811.0,Espaço de Desenvolvimento Infantil Professor José Libonati Filho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11964.0,Escola Municipal Pintor Lasar Segall,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44813.0,Espaço de Desenvolvimento Infantil Professora Maria Berenice Parente,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11963.0,Escola Municipal Nicarágua,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44827.0,Escola Municipal Professora Marisa Vargas Menezes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11959.0,Escola Municipal Presidente Humberto de Alencar Castelo Branco,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44101.0,Espaço de Desenvolvimento Infantil Karine Lorraine Chagas de Oliveira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44835.0,Espaço de Desenvolvimento Infantil Eu Sou,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10711.0,Gerência de Educação,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11954.0,Escola Municipal Polônia,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18693.0,Creche Municipal Germinio de Souza Estrela,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
